######################################################################
#
# 	CONDITIONS OF USE
# ____________________________________________________________________
# 
# 
# The files are freely available for download and use on the condition 
# that APNIC will not be held responsible for any loss or damage 
# arising from the use of the information contained in these reports.
# 
# APNIC endeavours to the best of its ability to ensure the accuracy 
# of these reports; however, APNIC makes no guarantee in this regard.
# 
# In particular, it should be noted that these reports seek to 
# indicate where resources were first allocated or assigned. It is not
# intended that these reports be considered as an authoritative 
# statement of the location in which any specific resource may 
# currently be in use.
# 
# For more information see: 
#
#       http://www.apnic.net/db/rir-stats-format.html
# or
#	ftp://ftp.apnic.net/pub/apnic/stats/apnic/README.TXT
#
######################################################################
#
apnic|NZ|ipv6|2001:df0:2b9::|48|20120522
apnic|SG|ipv6|2001:df0:2ba::|48|20120522
apnic|NZ|ipv6|2001:df0:2bb::|48|20120528
apnic|ID|ipv6|2001:df0:2bc::|48|20120601
apnic|AU|ipv6|2001:df0:2bd::|48|20120601
apnic|JP|ipv6|2001:df0:2be::|48|20120601
apnic|GB|ipv6|2001:df0:2bf::|48|20120601
apnic|HK|ipv6|2001:df0:2c0::|48|20120604
apnic|NZ|ipv6|2001:df0:2c1::|48|20120613
apnic|JP|ipv6|2001:df0:2c2::|48|20120614
apnic|BD|ipv6|2001:df0:2c3::|48|20120618
apnic|IN|ipv6|2001:df0:2c4::|48|20120619
apnic|BD|ipv6|2001:df0:2c5::|48|20120620
apnic|AU|ipv6|2001:df0:2c6::|48|20120621
apnic|AU|ipv6|2001:df0:2c7::|48|20120628
apnic|AU|ipv6|2001:df0:2c8::|48|20120629
apnic|IN|ipv6|2001:df0:2c9::|48|20120702
apnic|JP|ipv6|2001:df0:2ca::|48|20120703
apnic|PK|ipv6|2001:df0:2cb::|48|20120709
apnic|JP|ipv6|2001:df0:2cc::|48|20120712
apnic|MY|ipv6|2001:df0:2cd::|48|20120713
apnic|AU|ipv6|2001:df0:2ce::|48|20120716
apnic|AU|ipv6|2001:df0:2cf::|48|20120717
apnic|AU|ipv6|2001:df0:2d0::|44|20120705
apnic|AU|ipv6|2001:df0:2e0::|48|20120719
apnic|ID|ipv6|2001:df0:2e1::|48|20120720
apnic|AU|ipv6|2001:df0:2e2::|48|20120724
apnic|IN|ipv6|2001:df0:2e3::|48|20120726
apnic|JP|ipv6|2001:df0:2e4::|48|20120727
apnic|IN|ipv6|2001:df0:2e5::|48|20120730
apnic|ID|ipv6|2001:df0:2e6::|48|20120731
apnic|ID|ipv6|2001:df0:2e7::|48|20120731
apnic|VN|ipv6|2001:df0:2e8::|48|20120731
apnic|CN|ipv6|2001:df0:2e9::|48|20120802
apnic|NZ|ipv6|2001:df0:2ea::|48|20120802
apnic|ID|ipv6|2001:df0:2ec::|48|20120803
apnic|JP|ipv6|2001:df0:2ed::|48|20120806
apnic|JP|ipv6|2001:df0:2ee::|48|20120806
apnic|PH|ipv6|2001:df0:2ef::|48|20120809
apnic|IN|ipv6|2001:df0:2f0::|46|20120803
apnic|ID|ipv6|2001:df0:2f4::|48|20120809
apnic|JP|ipv6|2001:df0:2f5::|48|20120821
apnic|IN|ipv6|2001:df0:2f6::|48|20120821
apnic|SG|ipv6|2001:df0:2f7::|48|20120822
apnic|AU|ipv6|2001:df0:2f8::|48|20120824
apnic|IN|ipv6|2001:df0:2f9::|48|20120828
apnic|AU|ipv6|2001:df0:2fa::|48|20120828
apnic|TH|ipv6|2001:df0:2fb::|48|20120830
apnic|ID|ipv6|2001:df0:2fc::|48|20120830
apnic|IN|ipv6|2001:df0:2fd::|48|20120830
apnic|AU|ipv6|2001:df0:2fe::|48|20120906
apnic|AU|ipv6|2001:df0:2ff::|48|20120906
apnic|SG|ipv6|2001:df0:300::|48|20120313
apnic|SG|ipv6|2001:df0:301::|48|20120313
apnic|SG|ipv6|2001:df0:302::|48|20120313
apnic|SG|ipv6|2001:df0:303::|48|20120418
apnic|SG|ipv6|2001:df0:304::|48|20120313
apnic|SG|ipv6|2001:df0:305::|48|20120313
apnic|SG|ipv6|2001:df0:306::|48|20120313
apnic|SG|ipv6|2001:df0:307::|48|20120313
apnic|SG|ipv6|2001:df0:308::|48|20120313
apnic|SG|ipv6|2001:df0:309::|48|20120605
apnic|SG|ipv6|2001:df0:30a::|48|20120615
apnic|SG|ipv6|2001:df0:30b::|48|20120625
apnic|SG|ipv6|2001:df0:30c::|48|20120625
apnic|SG|ipv6|2001:df0:30d::|48|20120712
apnic|SG|ipv6|2001:df0:30e::|48|20120713
apnic|SG|ipv6|2001:df0:30f::|48|20120727
apnic|SG|ipv6|2001:df0:310::|48|20121019
apnic|SG|ipv6|2001:df0:311::|48|20121112
apnic|SG|ipv6|2001:df0:400::|48|20120320
apnic|JP|ipv6|2001:df0:401::|48|20120320
apnic|AU|ipv6|2001:df0:402::|48|20120907
apnic|AU|ipv6|2001:df0:403::|48|20120907
apnic|SG|ipv6|2001:df0:404::|48|20120911
apnic|AU|ipv6|2001:df0:405::|48|20120912
apnic|TH|ipv6|2001:df0:406::|48|20120912
apnic|AU|ipv6|2001:df0:407::|48|20120913
apnic|NZ|ipv6|2001:df0:408::|48|20120913
apnic|ID|ipv6|2001:df0:409::|48|20120913
apnic|AU|ipv6|2001:df0:40a::|48|20120919
apnic|JP|ipv6|2001:df0:40c::|48|20120919
apnic|AU|ipv6|2001:df0:40d::|48|20120919
apnic|ID|ipv6|2001:df0:40e::|48|20120919
apnic|ID|ipv6|2001:df0:40f::|48|20120919
apnic|VU|ipv6|2001:df0:410::|48|20120920
apnic|IN|ipv6|2001:df0:411::|48|20120921
apnic|HK|ipv6|2001:df0:412::|48|20120921
apnic|IN|ipv6|2001:df0:413::|48|20120924
apnic|AU|ipv6|2001:df0:415::|48|20120926
apnic|HK|ipv6|2001:df0:416::|48|20120927
apnic|JP|ipv6|2001:df0:417::|48|20121002
apnic|ID|ipv6|2001:df0:418::|48|20121011
apnic|ID|ipv6|2001:df0:419::|48|20121012
apnic|AU|ipv6|2001:df0:41a::|48|20121017
apnic|NZ|ipv6|2001:df0:41b::|48|20121017
apnic|AU|ipv6|2001:df0:41c::|48|20121018
apnic|ID|ipv6|2001:df0:41d::|48|20121018
apnic|ID|ipv6|2001:df0:41e::|48|20121018
apnic|MY|ipv6|2001:df0:41f::|48|20121019
apnic|SG|ipv6|2001:df0:420::|48|20121107
apnic|AU|ipv6|2001:df0:421::|48|20121108
apnic|IN|ipv6|2001:df0:422::|48|20121112
apnic|CN|ipv6|2001:df0:423::|48|20121113
apnic|AU|ipv6|2001:df0:424::|48|20121115
apnic|SG|ipv6|2001:df0:425::|48|20121120
apnic|ID|ipv6|2001:df0:426::|48|20121122
apnic|MY|ipv6|2001:df0:427::|48|20121123
apnic|AU|ipv6|2001:df0:428::|45|20121115
apnic|NZ|ipv6|2001:df0:430::|44|20121123
apnic|JP|ipv6|2001:df0:440::|48|20121130
apnic|AU|ipv6|2001:df0:441::|48|20121204
apnic|HK|ipv6|2001:df0:442::|47|20121205
apnic|IN|ipv6|2001:df0:444::|48|20121207
apnic|IN|ipv6|2001:df0:445::|48|20121210
apnic|ID|ipv6|2001:df0:446::|48|20121213
apnic|AU|ipv6|2001:df0:447::|48|20121217
apnic|ID|ipv6|2001:df0:448::|48|20121220
apnic|JP|ipv6|2001:df0:449::|48|20121220
apnic|ID|ipv6|2001:df0:44a::|48|20121227
apnic|MY|ipv6|2001:df0:44b::|48|20121227
apnic|IN|ipv6|2001:df0:44c::|48|20121228
apnic|IN|ipv6|2001:df0:44d::|48|20121228
apnic|ID|ipv6|2001:df0:44e::|48|20121228
apnic|SG|ipv6|2001:df0:44f::|48|20121231
apnic|IN|ipv6|2001:df0:450::|48|20121231
apnic|MY|ipv6|2001:df0:451::|48|20130103
apnic|HK|ipv6|2001:df0:452::|48|20130103
apnic|IN|ipv6|2001:df0:453::|48|20130107
apnic|SG|ipv6|2001:df0:454::|48|20130109
apnic|IN|ipv6|2001:df0:455::|48|20130109
apnic|JP|ipv6|2001:df0:456::|48|20130110
apnic|MY|ipv6|2001:df0:457::|48|20130111
apnic|IN|ipv6|2001:df0:458::|48|20130114
apnic|NZ|ipv6|2001:df0:459::|48|20130116
apnic|IN|ipv6|2001:df0:45a::|48|20130117
apnic|AU|ipv6|2001:df0:45b::|48|20130122
apnic|IN|ipv6|2001:df0:45c::|48|20130122
apnic|IN|ipv6|2001:df0:45d::|48|20130123
apnic|BD|ipv6|2001:df0:45e::|48|20130123
apnic|NZ|ipv6|2001:df0:45f::|48|20130124
apnic|AU|ipv6|2001:df0:460::|48|20130124
apnic|SG|ipv6|2001:df0:461::|48|20130124
apnic|JP|ipv6|2001:df0:462::|48|20130124
apnic|SG|ipv6|2001:df0:463::|48|20130130
apnic|MY|ipv6|2001:df0:464::|48|20130131
apnic|HK|ipv6|2001:df0:465::|48|20130131
apnic|AU|ipv6|2001:df0:466::|48|20130204
apnic|JP|ipv6|2001:df0:467::|48|20130206
apnic|AU|ipv6|2001:df0:468::|48|20130208
apnic|AU|ipv6|2001:df0:469::|48|20130208
apnic|ID|ipv6|2001:df0:46a::|48|20130211
apnic|MY|ipv6|2001:df0:46b::|48|20130211
apnic|ID|ipv6|2001:df0:46c::|48|20130211
apnic|AU|ipv6|2001:df0:500::|40|20120813
apnic|HK|ipv6|2001:df0:4000::|48|20130328
apnic|IN|ipv6|2001:df0:8000::|48|20130313
apnic|HK|ipv6|2001:df0:c000::|48|20130402
apnic|TH|ipv6|2001:df1::|48|20130228
apnic|AU|ipv6|2001:df1:4000::|48|20130405
apnic|IN|ipv6|2001:df1:8000::|48|20130313
apnic|AU|ipv6|2001:df1:c000::|48|20130405
apnic|AU|ipv6|2001:df2::|48|20130226
apnic|HK|ipv6|2001:df2:4000::|48|20130409
apnic|BN|ipv6|2001:df2:8000::|48|20130319
apnic|ID|ipv6|2001:df2:c000::|48|20130409
apnic|MY|ipv6|2001:df3::|48|20130307
apnic|NZ|ipv6|2001:df3:4000::|48|20130411
apnic|ID|ipv6|2001:df3:8000::|48|20130319
apnic|ID|ipv6|2001:df3:c000::|48|20130411
apnic|MY|ipv6|2001:df4::|48|20130214
apnic|SG|ipv6|2001:df4:4000::|44|20130412
apnic|MY|ipv6|2001:df4:8000::|48|20130322
apnic|ID|ipv6|2001:df4:c000::|48|20130417
apnic|AU|ipv6|2001:df5::|48|20130307
apnic|ID|ipv6|2001:df5:4000::|48|20130418
apnic|SG|ipv6|2001:df5:8000::|48|20130326
apnic|AU|ipv6|2001:df5:c000::|48|20130422
apnic|IN|ipv6|2001:df6::|47|20130228
apnic|AU|ipv6|2001:df6:4000::|48|20130502
apnic|JP|ipv6|2001:df6:8000::|48|20130326
apnic|IN|ipv6|2001:df6:c000::|48|20130502
apnic|IN|ipv6|2001:df7::|48|20130312
apnic|AU|ipv6|2001:df8::|32|20070223
apnic|AU|ipv6|2001:df9::|32|20070117
apnic|JP|ipv6|2001:dfa::|32|20080610
